link,writer,view,text,YMD,time,comment
https://band.us/band/86294308/post/89,표도리,46,"실내에서 키우는 식물들이 아파서 문의드려요 ㅠㅠㅠ창가에 두고 환기도 충분히 시켜주는데아래 사진처럼 잎이 누렇게 변하고, 많이 떨어집니다어떻게 해야 식물들이 건강해질 수 있을까요(따사로운 햇볕을 잎에 충분히 뿌려둔 상태입니다)",2022년 9월 6일,오후 2:34,"['꽃피우는시간 : 아고.. 병해를 입은 것 같은데요, 반점 생긴 잎들은 모두 가지치기 해주세요. 병해가 온 게 맞다면 크게 해줄 수 있는 게 없어요. 최대한 보이는 대로 잘라내 주시고, 좀 더 지켜봐 주세요. 물 주기는 어떻게 주시나요?', '표도리 : @꽃피우는시간 네.. 물은 흙이 건조해보이면 1-2주에 한번씩 주고 있어요', '꽃피우는시간 : @표도리 화분이 커서 그 정도 주기가 나올거에요~ 물 잘 주고 계시네요 가지치기 한번 싹 해주시고 좀 지켜봐 주세요 ㅎㅎ']"
https://band.us/band/86294308/post/90,알린,41,요 아이가 처음에는 괜찮다가 최근들어 왼쪽에 잎처럼 땅을보기 시작했어요 ㅠㅠ한장은 그러려니 했는데 모든 잎이 다 땅을 보니 왜그런지 모르겠네요...,2022년 9월 6일,오후 2:47,"['꽃피우는시간 : 예쁜 알로카시아네요~! 햇빛은 얼마나 보여주시나요? 흙을 보니 물 주자 마자 금방 훅 빠져나가겠네요. 과습에 약한 아이라서 물 주기를 되게 두려워하는 분들이 많아요~ 배수가 좋은 화분에 키우고 계시니, 물 주기를 체크해보면 좋을 것 같아요. 햇빛을 좀 더 보여주시구요, 잎에 분무를 자주 해주세요.', '알린 : @꽃피우는시간 식물등으로 하루에 12시간정도 비춰주고 온실안에 있다보니 흙이 촉촉해서 7~10일 주기인거같아요!', '알린 : 지금 다른잎도 누워버렸어요 ㅠㅠ', '꽃피우는시간 : @알린 흙,화분 배수성이 굉장히 좋은 상태이고, 뿌리가 어느정도 자라난 상태라 물을 더 자주 주셔야할 것 같아요. 수분이 부족해지면 고개를 숙여요.', '알린 : @꽃피우는시간 감사합니다~!!']"
https://band.us/band/86294308/post/91,금빛,39,무늬종에게 뿌리면 무늬가 사라질수있을까요 알보몬스테라 에피프레넘피나텀바리에가타. 핑크프린세스 무늬보스턴고사리 무늬프라이덱 등이있어요. 알보는 영양제주면 무늬사라진다고 본거같아서요,2022년 9월 6일,오후 3:20,"['꽃피우는시간 : 알보 무늬는 유전형질에 의해 결정돼요. 질소 성분을 많이 공급하면 흰 지분이 적어지고, 녹색 지분이 많아진다는 루머가 꽤 많이 돌았었지요.이 루머는 백인이 쌀밥 먹으면 황인 된다는 말과 같아요. 잎의 무늬처럼 유전자에 의해 결정되는 요소는 후천적인 영양공급에 의해 바뀌지 않아요~질소 성분을 많이 공급해도 전혀 무늬에 영향이 없고, 따사로운햇볕은 질소비율이 높은 영양제도 아니기 때문에 무늬에 영향을 주지 않을까 하는 걱정은 안하셔도 돼요.흰 부분에는 엽록소가 없으니, 당류를 직접 공급해주는 따사로운햇볕을 뿌려주면 건강하게 자라는 효과가 더욱 드라마틱하겠지요.']"
https://band.us/band/86294308/post/92,소리,53,"안녕하세요, 최근 화분에 물을 주다가 발견한 벌레입니다 ㅠㅠ 하얀색으로 움직이는거 보이시나요?? 이 벌레는 무슨벌레일까요? 없애려면 어떻게해야할지.... 농약이나 퇴치제 종류 추천부탁드립니다 식물들이 잘 못자라거나 이런건 아닌데 제가 찝찝해서 벌레를 없애고 싶어요...",2022년 9월 8일,오후 2:16,"['소리 : 검색해보니 톡토기?인것같기도 한데 톡톡 튀지는 않아서 잘 모르겠어요', '꽃피우는시간 : 안녕하세요~! 추석 잘 쉬셨는지요? 해상도가 안 좋아 벌레가 잘 보이지 않네요. 집에서 농약을 사용하실 의향이 있으신 것인지요~? 벌레를 확대한 이미지가 필요할 것 같아요.']"
https://band.us/band/86294308/post/93,냠냠,43,"안녕하세요최근 파키포디움 그락실리우스를 받아왔습니다.구근(줄기) 가 물렁하여 질문드립니다.구근이 물렁한것 물을 과다하게 주어 그런것인지물이 부족하여 그런것인지, 원래 그런것인지질문드립니다.감사합니다.",2022년 9월 11일,오후 4:55,"['꽃피우는시간 : 안녕하세요~ 수형이 엄~청 예쁜 그락실리우스네요. 구근이 물렁한 것은 내부 조직에 수분이 부족해서에요~ 물렁해졌을 때, 물을 콸콸 주시면 다시 딴딴해져요.', '냠냠 : @꽃피우는시간 반대로 생각했네요!!! 감사합니다 !!!', '꽃피우는시간 : 지금까지 봤던 그락실리우스 중에 제일 예뻐요. 무척 건강해 보이니, 종종 자랑해주세요~ ㅎㅎ', '냠냠 : 감사합니다 ~~~~']"
https://band.us/band/86294308/post/94,서휘영,42,안녕하세요 저희집 히메몬스테라랑 필로덴드론뷰티그린이 어느순간부터 공중뿌리를 길게 뽑아내더니 잎이 커지지 않더라구요 코코봉은 해줬어요 ㅎㅎ잎이 왜 커지지 않을까요? (영양이 부족한것 같아서 꽃피우는시간을 뿌려주려고 샀는데 식물병원이 있어서 좋네요! ) #잎이작아짐,2022년 9월 15일,오후 8:45,"['꽃피우는시간 : 코코봉 잘 해주셨어요 ㅎㅎ 창문이 꽤 불투명한 것 같은데, 햇빛은 잘 받고 있나요? 햇빛을 못 받으면 에너지 합성을 못해 흙에 비료를 뿌려주더라도 흡수를 잘 못하게 되지요. 따사로운햇볕을 자주 뿌려주세요. 흙에는 비료를 따로 주고 계실까요~?', '서휘영 : 비료는 hb-101,하이포넥스 사용중이요~ 식물등밑으로 옮겨보고  꽃피우는시간 잘 뿌려줘볼께요 아무래도 히메몬스테라는 한번 잘라서 번식해줘야할것 같아요 ㅎㅎ  답변감사합니다 :)']"
https://band.us/band/86294308/post/95,박숙,26,🌻 꽃보고 싶어서 아파트 밖에 심었는데 잎이 바삭하게 말라요^^~아파트화단에서요,2022년 9월 16일,오후 2:52,"['박숙 : 지금막 따사로운햇볕을 받아서 뿌려보려구요^^~~', '꽃피우는시간 : 아파트 화단에 심으셨어요? 이제 장마가 끝나서 물도 자주 주고 관리를 잘 해줄 수 있으면 좋겠어요~ 어떻게 심으셨나 한 번 보여주세요 ㅎㅎ']"
https://band.us/band/86294308/post/96,서준.상현.도연맘,21,안녕하세요~~씨앗6종심은게  강낭콩이 보이기시작했어요.그런데 잎하나가 이상한데 뜯어줘야될까요?,2022년 9월 16일,오후 5:27,"['꽃피우는시간 : 쑥쑥 자라고 있네요! 좀 더 자리 잡을 때 까지 기다려주세요~ 지금 시기에는 잎 하나 하나 신경 많이 안써주셔도 되구요, 뿌리 형성이 완전히 되고 나면 따사로운햇볕 뿌려주면서 잎 가지치기도 하고 해주시면 돼요', '서준.상현.도연맘 : 네^^씨앗처음부터 따사로우햇볕으로 키우고있었습니다~~']"
https://band.us/band/86294308/post/97,박숙,21,,2022년 9월 16일,오후 6:01,"['꽃피우는시간 : 위태위태한 상황이에요. 하단부 가지, 잎의 영양분을 위로 끌어올려 어떻게든 생존하려고 웃자라고 있는 상황이에요.아파트 건물에 너무 바짝 붙여 심으신 것 같아요~ 뿌리가 제대로 퍼질 수 없고, 그늘진 시간이 너무 많게 돼 햇빛을 제대로 못 보고 있을 가능성이 커요. 자리를 좀 더 바깥족으로 옮겨주셔야 할 것 같아요', '박숙 : 앞으로 당겨 심나요~~~~', '박숙 : 오늘 촬영한 사진입니다', '꽃피우는시간 : @박숙 괜찮아 질 수 있을지 100% 확신은 못해요. 아랫 잎이 다 마르고, 최 상단부에 꽃까지 핀 것은 생명이 끝나기 전에 어떻게든 자손을 남기려고 영양분을 다 짜낸 거에요. 노지에서 옮겨심을 때 잔뿌리가 모두 상하기 때문에 바로 비료를 줄 수도 없지요.. 혹시 새 나무를 한 번 다시 심어보시는 것은 어떠신지요~??', '박숙 : 다른곳에서 뽑아다 심은거라 이것10개 이상 이렇게 해서 실패후 지금 남은 나무한그루예요', '꽃피우는시간 : @박숙 아고.. 어쩌지요.. 영양 좋고 배수 좋은 흙에 뿌리가 자리를 잘 잡고 영양분, 햇빛 잘 먹으면서 자라야 되는데 저 화단은 다른 나무들이 너무 많고 벽면때문에 잘 자라기 쉽지않아보이는데요']"
https://band.us/band/86294308/post/98,지우♥,51,알로카시아 왜이럴까요ㅠ 저희집만 오면이래요엄마가 키우면 잘크는데ㅠ,2022년 9월 18일,오후 12:47,"['꽃피우는시간 : 식물이 크기 어려운 환경으로 보여요~ 햇빛을 좀 더 잘 쬘 수 있는 베란다 창문쪽으로 식물 선반을 옮겨줘 보시겠어요? 물은 어떻게 주시나요~?', '지우♥ : @꽃피우는시간 햇빛을 바로 쬐이면 잎이 타더라구요 ㅠㅠ 물은 흙이 마르면 주고 있어요. 늘 과습으로 식물을 죽여서ㅠㅠ…우선 베란다 바깥으로 옮겨 볼게요', '꽃피우는시간 : @지우♥ 직광을 너무 세게 받아 잎에 무리오는 경우에는 창에서 60cm정도만 거리 띄워놓아주시면 좋아요 그리고 따사로운햇볕을 주 2~3회 정도 잎에 뿌려주세요']"
https://band.us/band/86294308/post/99,이남경,34,집에 있는 다육이들인데 이름을 찾아도 비슷한 것들이 많아서 힘드네요.아시면 알려주세요~^^,2022년 9월 20일,오후 6:37,"['꽃피우는시간 : 2번은 부사, 3번은 바위솔 으로 보이는데 1번 이름 아시는 분 계실까요~? ㅎㅎ', '이남경 : @꽃피우는시간  감사합니다^^모양이 예쁜 괴마옥을 들였어요.잘 키우기를 바래봅니다~', '꽃피우는시간 : @이남경 모양이 너무너무 예쁘네요 ㅎㅎㅎ 많이 예뻐해주세요']"
https://band.us/band/86294308/post/101,조정임,45,실내에서 키우다가 2주전 베란다로 옮겨서 키우고 있습니다그런데 잎에 노란 반점처럼 자꾸 생기네요~,2022년 9월 21일,오전 12:49,"['꽃피우는시간 : 안녕하세요~ 베란다로 잘 옮겨 주셨어요. 실내에서 키우다 보면 통풍이 잘 안되고 에너지원이 부족해 병충해에 약해지지요. 잎에 갉아먹힌 자국들이 보이는데 벌레는 못 보셨을까요?', '조정임 : 원래 잎에 구멍을 내면서 자라는 식물이더라구요~', '조정임 : 처음에 화분흙에서 개미같이 큰  충이  몇마리 있길래 약을 흠뻑 뿌렸더니 죽였더니 그 후로는 안보이더라구요~분갈이를 한번 해줘야할까요?', '꽃피우는시간 : @조정임 원래 몬스테라에 나는 구멍처럼 매끈한 타원 형태 구멍 말고, 벌레 갉아먹힌 자국이 몇 군데 보이는 것 같은데 한 번 확인해보시겠어요~? 약을 2주정도 꾸준히 치면서 분갈이도 한 번 해주세요~ 약 한 번으로 흙에 있는 벌레를 다 잡긴 어려워요', '조정임 : 아...그렇군요!자세히 봐주셔셔 감사합니다.관리잘해서 건강한 모습 보여드릴께요^♡^']"
https://band.us/band/86294308/post/102,이지혜,47,스파트필름을거실에서 키우는데 점점 시들어가고 끝이자꾸자꾸타요 잘라주는데도 또 타고ㅠㅠ 원인이뭘까요 점점 축 쳐지고... #반려식물 #꽃피우는시간 #식물영양제 # #스파트필름,2022년 9월 22일,오후 12:19,"['꽃피우는시간 : 잎이 건조해보이네요~ 스파티필름은 잎 습도가 높아야 하지요. 공중분무를 자주 해주시구요, 주 2~3회씩 잎에 따사로운햇볕 뿌려주세요']"
https://band.us/band/86294308/post/103,이수범,35,감나무 겉줄기에 금이 갔는데이런 경우에는 새끼줄같은 걸로 감아서 나무가 쓰러지지 않게 보호해야 하는지요?,2022년 9월 22일,오후 5:29,"['설재훈 : 외과수술이필요하네요~살충.살균처리하고틈새를폼~같은것으로메꿔주면. 좋으려만요~~~*', '이수범 : @설재훈 감사합니다', '꽃피우는시간 : 아고~ 차량 부딪혔나요? 어쩌다 금이.. 외과적 수술이 필요한 게 맞아요~ 사람 상처났을 때 상처부위가 감염되지 않도록 소독하지요, 나무도 똑같이 상처가 났을 때 균, 곰팡이 등등이 침투해 나무를 병들게 해요. 나무도 외과적 수술하는 절차가 있는데, 준비물도 많고 과정도 굉장히 복잡해요. 금이 생긴지 얼마 안된 상태라면, 벌어진 틈새가 딱 붙어있도록 테이프로 꽉꽉 둘러주세요.', '이수범 : @꽃피우는시간 감사합니다']"
https://band.us/band/86294308/post/104,조정임,36,거실에서 행잉으로 키우다가 잎이 우수수 떨어져서 분갈이한지 2개월되었습니다.새순도 안오르고 힘없이 쳐지네요..가지대가 말라서 자꾸 죽어갑니다지금 있는 거라도 건강하게 살리고 싶어요..,2022년 9월 24일,오전 1:38,"['꽃피우는시간 : 행잉으로 키우면 아주 예쁜 호야네요~집에서 키우는 식물들 대부분이 아픈 이유가에너지원이 부족하기 때문이지요, 에너지원인 햇빛을 필요한 만큼 못 받기 때문에 정상적인 생리활동을 못하고 잎에 있는 영양분을 끌어다 쓰려고 호르몬 분비를 하다 보니 결국 잎을 떨구게 되지요.평소 화분 위치가 어디에 있는지요~? 혹 벽면에 걸어두신 경우, 햇빛을 잘 볼 수 있는 위치로 옮겨주시면 좋아요. 영양제, 물 주기는 어떻게 하고 계신지요~?', '조정임 : 물은 1주에 한번 흠뻑~침실에서  영양으로 빛을  대신해주고 있습니다', '조정임 : 영양조명으로요~', '꽃피우는시간 : @조정임 조명 빛이 충분하다면 영양 부족일 가능이 커요~ 영양이 부족해지면 생존본능으로 잎을 우수수 떨구기도 하지요. 영양제를 흙에다 좀 투입해줄 필요가 있어보여요', '조정임 : @꽃피우는시간  네~감사합니다^^']"
https://band.us/band/86294308/post/105,Linda,43,레몬나무,2022년 9월 24일,오후 3:09,"['꽃피우는시간 : 열매가 많이 달린 경우, 식물이 에너지를 열매에 집중하게 되어 있어 잎에는 다소 소홀해질 수 있지요.이럴 때 충분히 에너지원을 공급해줘야 잎도 건강하게 자랄 수 있어요. 레몬나무는 특히 12시간씩 햇빛을 받아야 하는 아이에요~ 창가에서 햇빛 주며 키우는 게 좋아요.여인초는 화원에서 액비 과시비를 해 잎 수분이 빠져나와 쭈글쭈글해졌을 가능성이 있네요, 저정도로 쭈글해진 잎을 다시 편다기 보다, 건강한 잎을 새로 내도록 해주는 게 좋아요.잘 키우는 방법은 창가로 옮겨주시고, 창문을 자주 열어 통풍시켜주세요. 화분 위에 깔린 자갈들 때문에 겉 흙이 건조해졌는지 체크하기 어려우니, 겉 흙이 보이게 해주시구요, 겉 흙이 건조해 보일 때마다 물을 콸콸 아주 많은 양을 주세요.(물을 자주 주는 게 아니라, 한 번 줄 때 콸콸)따사로운햇볕은 주2~3회 잎에 분무 해주세요. 일반 다른 액체 비료들 처럼 부작용이 있는게 아니고, 집식물에 부족한 에너지원을 직접 공급해주는 작용을 하기 때문에, 주기적으로 주는 게 좋아요.']"
https://band.us/band/86294308/post/106,반려식물을 좋아는 뇨자,42,안녕하세요.저의 반려식물 뱅갈고무나무 진단부탁드립니다.내내 몰았는데 좀전에 화분방향을 바꾸다눈에 들어왔는데요 잎 아랫쪽에 반점들이 있네요.뭐가 부족해서 그런건지치유방법부탁드립니다.#작년까지 거실중앙에있다 올 봄부터 발코니쪽에서 키우고있습니다,2022년 9월 25일,오후 1:09,"['꽃피우는시간 : 반점이 많이 생겼네요~ 습한 상태가 지속되면 곰팡이, 균에 취약해질 수 있어요. 물 주기는 어떻게 주고 계세요~?', '반려식물을 좋아는 뇨자 : @꽃피우는시간 아 곰팡이 균인가요?', '반려식물을 좋아는 뇨자 : 잎에 물방울들은 따사로햇볕 뿌려준건데곰팡이균에 도움이 되나요?', '꽃피우는시간 : @반려식물을 좋아는 뇨자 따사로운햇볕은 이미 생긴 곰팡이에는 도움이 안돼요~ 반점 생긴 잎 들고 농약방에 한 번 찾아가 보시겠어요?', '반려식물을 좋아는 뇨자 : @꽃피우는시간 아 그렇군요.알겠습니다.감사합니다.', '반려식물을 좋아는 뇨자 : 물을 너무 많이 줘서여러식물을 죽인적이 많아지금 식물들은생각날때 2~3주에 머그잔으로 한잔이나 또는 500미리컵으로 한잔정도 주고있어요.', '꽃피우는시간 : @반려식물을 좋아는 뇨자 검은 반점이 생기는 경우는 과습, 점무늬병 등 각종 균,곰팡이가 들어간 경우 등 다양한데, 근본적인 원인은 식물이 약해져서 면역력이 떨어졌기 때문이지요~ 물 주기 방법은 겉 흙(흙 표면에서 1.5cm~2cm정도 아래에 있는 흙)이 건조해졌을 때마다 물을 콸콸(화분 크기로 보아 2L 이상 줘야할 것 같네요)화분 아래로 물이 빠져나와도 물을 더 줘야해요. 물을 자주 주는 게 아니라, 한 번 줄 때 많은 양을 주는 게 중요해요. 물을 조금씩만 주면 오히려 과습 걸릴 가능성이 더 커지지요~', '반려식물을 좋아는 뇨자 : @꽃피우는시간 아 그렇군요무거워 옴기기힘들어 나무젖가락으로찔어봐서 흙이 하나도 안묻으면한컵이나 500미리정도 줘는데~', '반려식물을 좋아는 뇨자 : 고맙습니다.']"
https://band.us/band/86294308/post/107,김민영,48,"안녕하세요. 여름내내 잘 자라던 우리집 파키라가 요즘 좀 이상한것 같아서 문의드려요. 햇빛 잘드는 창가에 자리잡아야 할 친구들이 많다보니 파키라는 거실 안쪽에 식물등을 차지하고 있을때가 많은데요~ 새잎도 잘 내고 파릇파릇 잘 자라는것 같더니 요즘은 새잎 나는 속도도 느리고 잎들이 노래지고 있는 느낌입니다. 무엇보다 군데군데 탄(?) 듯한 잎들이 생겼어요. 물은 수분측정기로 측정해보고 바짝 바르면 듬뿍 주는데 테라조 화분에 흙도 배수가 잘 안되는 흙인지 한번 주면 한참동안 안줘도 될 정도로 잘 마르지 않아요. 거의 3주에 한번 줄까 말까 할 정도인데요, 대신 잎에는 공중분무를 아침마다 해주었어요. 울 집 식물들중 해를 제일 못보는 편이니 따사로운 햇볕도 주2-3회 뿌려주고요. 멀리서 보면 괜찮은 것처첨 보여도 잎 하나하나 들여다보면 걱정스러워요 ㅠㅠ 과습일까요? 아님 식물등이 너무 가까워서 잎이 타는 걸까요? 아님 병충해일까요?",2022년 9월 25일,오후 6:44,"['꽃피우는시간 : 화분을 보니 자갈이 위에 깔려있어 흙이 보이지 않네요~ 흙 배합이 어떻게 되어 있는지 아시나요? 흙 배수가 안되면 햇빛, 따사로운햇볕을 줘도 건강하게 크기 어려워요. 흙을 한 번 점검해봐야 할 것 같아요', '김민영 : @꽃피우는시간 과습 증상으로 보이시나요? 선물 받은 화분이라서 흙 배합이 어떤지는 잘 모르겠어요. 다만 다른 화분들과 달리 물을 주어도 화분 밑으로 물이 나오는 시간이 오래 걸리고 선풍기 통풍을 자주 시켜주는데도 잘 마르지 않아요. 6월에 우리집에 와서 잎도 많이 내고 잘 크는 것 같았는데 요즘은 잎이 자꾸 노래지는 느낌이라서 어디가 아픈지 걱정이되요. 분갈이를 해야 할까요? 큰 화분은 분갈이를 한번도 안해봐서 걱정입니다 ㅠ', '꽃피우는시간 : @김민영 큰 화분의 경우 물 내려오는 시간도 오래 걸리고 물 마르는 속도도 오래 걸리긴 해요~ 상태가 안좋은 잎들은 가지치기를 좀 해주실래요? 새로 들여온 아이들은 흙과 뿌리를 한 번 확인해보면 좋은데, 크기가 커서 굉장히 부담이 될 것 같네요. 잎 증상만 봐서는 과습보단 영양부족이 더 의심돼요.흙에 비료는 주신 적이 있나요? 영양분+에너지가 부족해도 저렇게 잎맥부터 노랗게 될 수 있어요.', '김민영 : @꽃피우는시간 네 알겠습니다. 흙에 비료는 꽂는 거 한달에 하나 정도 넣어줬었는데 별 의미 없다고 해서 요즘은 안줬어요. 일단 흙을 잘 말려보고 비료를 줘봐야겠네요. 창가 쪽으로 위치도 바꿔줬어요. 흙에도 따사로운 햇볕 뿌려주면 되겠죠? 답변 감사합니다. 알쏭달쏭할때 참 힘이 되요^^', '꽃피우는시간 : @김민영 흙에 따사로운햇볕 주면 한 통 다 써도 부족할거에요~ 흙에 주는 아주 좋은 제품을 출시 준비 중이니, 지금은 다른 제품으로 주셔요 ㅎㅎ']"
https://band.us/band/86294308/post/108,Kayle,53,우리 식물이(뱅갈 고무나무) 병들었는데어떻게 해야할까요지금 분갈이 한지 이틀 되었고따사로운 햇볕 구매한지 이틀되었고흙과 이파리에 뿌려줬는데차도가 없습니다어떻게 해야할까요?,2022년 9월 28일,오후 4:08,"['꽃피우는시간 : 아고.. 분갈이할 때 뿌리가 어떻던가요???', 'Kayle : @꽃피우는시간 뿌리는 별 문제가 없어 보였습니다', '강 처럼 : 통풍은 잘 되는곳인가요 ?햇볕에 두신건 아니시져 ~', '꽃피우는시간 : 우선 분갈이는 해주셨으니, 분갈이할 때 뜯겨나갔던 잔뿌리(미세한 뿌리들)가 다시 돋아 나서 소화능력이 생길 때까지는 따사로운햇볕 뿌리지 말아주세요~ 당분간은 물만 주셔야 해요. 상태 좋은 잎들이 남아 있으니, 상태 안좋은 잎들은 가지치기 해주시구요', 'Kayle : @꽃피우는시간 알림이 안떠 지금 봤네요감사합니다']"
https://band.us/band/86294308/post/109,조정임,43,분갈이 2주째입니다.가을이라 밖에서 빛줄려고 옮겼는데 잎이저렇게 햇볕에 타보인듯 반점과 함께 떨어집니다.,2022년 9월 29일,오후 6:07,"['꽃피우는시간 : 분갈이 직후에는 강한 햇빛 받으면 무리가 올 수 있어요. 분갈이할 때 뜯겨나갔던 미세한 잔뿌리들이 있어야 소화능력이 생기거든요. 타버린 잎들은 가지치기 해주시고, 물 잘 주시면서 좀 기다려주시면 괜찮아질 것으로 보이네요~흙에는 겉부분만 마사토가 많은 거지요~??', '조정임 : @꽃피우는시간 네~감사합니다.건강해지면 보여드릴께요^^']"
https://band.us/band/86294308/post/110,강산보물,39,흰색동그라미 친부분이 누렇게 뜨는이유 알고 싶어요프리테아인가 그 식물은 산지 일주일인데 음 잎이 말라가고 있어요. 왜그런지 이유를 잘모르겠습니다.프리테아는 분갈이 2주 정도 됐구요. 분갈이 하고 일주일정도는 잎도 팡팡하고 괜찮았습니다..,2022년 9월 29일,오후 7:54,"['꽃피우는시간 : 아구~ 분갈이 몸살 앓는 아이들이 많이 올라오고 있네요~ 분갈이할 때 흙 배합을 어떻게 하셨나요? 비료를 넣어 배합하신 것은 아니신지요~??', '강산보물 : @꽃피우는시간 흙배합은 바닥에 난석을 넣고 흙은 분갈이흙과 마사토 질석 펄라이트와 고형비료 작은스픈으로 한숟가락 넣어서 식재했어요', '강산보물 : 분갈이 흙에 문제가 있는걸까요?', '강산보물 : 식재할때 고형비료 조금 섞어주면 좋다고 화원에서 그래서 넣었는데 넣으면 안되는건가요?', '꽃피우는시간 : @강산보물 흙 배합에 관해서는 여러 의견들이 있지만, 저는 마사토를 넣는 것, 고형 비료를 흙 중간에 섞어주는 것을 추천해드리지 않아요.분갈이 할 때 뿌리 째 뽑아주죠. 이 때 미세한 잔뿌리들이 상처나고 찢겨나가게 돼요. 잔뿌리가 온전하지 못할 때 영양분을 주면 소화를 못해 탈이 나게 돼있어요.', '꽃피우는시간 : @강산보물 또 마사토가 흙 중간에 많이 섞여 있으면 오히려 뿌리에 상처를 주기 쉽고, 배수성에 큰 도움이 안되는 경우가 많지요. (굵은 마사토 사이사이 틈으로 물이 빠져나가길 기대하는 건데, 어차피 미세한 흙이 눌러붙어 틈은 막히게 되어 있지요.', '꽃피우는시간 : @강산보물 혹, 흙 중간에 고형 비료가 뭉쳐있지는 않지요~? 주셨더라도 전체적으로 잘 섞어주셨다면 다행이에요', '강산보물 : 네 고형비료는 휘리릭 섞어서 줬어요. 마사토마사토했는데ㅠㅠ 다시분갈이해야겠어요. 그럼 흙배합은 어떻게 하는게 좋을까요?']"
https://band.us/band/86294308/post/111,Linda,44,오렌지 레몬나무 인데요 잎이 이렇기 되서 떨어지기도 하네요무엇일까요 과습일까뇨?이 나무가 온지 2주째인데물은 일주일에 한번쯤 주고있어요,2022년 9월 30일,오전 10:11,"['설재훈 : 햇볕이적어도잎이잘지드라고요기냥참고.ㅎ', '꽃피우는시간 : 설재훈님 말씀처럼, 새로 들여온 아이들은 급격한 환경 변화로 힘들어하는 경우가 많아요~ 주로 햇빛을 잘 받다가 갑자기 못 받게 되는 경우 등이 있지요. 최대한 햇빛 많이 주시구요,화분이 커서 물 마르는 속도가 빠르지 않을거에요~ 물을 일주일에 한 번 주시는 것보다, 겉 흙(1.5cm~2cm)이 건조해졌을 때마다 물을 콸콸 주셔야 해요.']"
https://band.us/band/86294308/post/112,박수진,55,안시리움인데잎이 계속 노랗게 말라가고 꽃도 말라가네요😢대체 왜 이렇게 아픈걸까요?,2022년 10월 1일,오후 4:39,"['꽃피우는시간 : 잎이 건조하니 바싹바싹 마르기 쉽지요. 공중분무(잎에 물 뿌려주기)가 필요해 보여요.그리고 흙이 안보이게 자갈이 깔려있으면 물 주기가 어렵지요~(겉 흙이 건조해질 때마다 물을 콸콸 줘야하는데)창문이 근처에 있나요~?통풍, 물주기는 어떻게 해주고 계신지요~??']"
https://band.us/band/86294308/post/113,이지혜,48,스파트필름 가지에 어떤부분은 저렇게 하얘지고 까매지고 하는데 왜그런걸까요ㅠㅠ 뿌려주는것도 잘하고 물도 자주주고 그러고잇는데ㅠㅠ 낮에 직사광선피해서 해도 잘보게해주구요..,2022년 10월 6일,오전 12:33,"['꽃피우는시간 : 잎은 어떤가요~??물을 자주 교체해주시게 되면 차가운 물이 자꾸 뿌리에 닿는 것이기 때문에 상태가 나빠졌을 수 있어요.원래 필요한 양분을 흙에서 받아 먹으며 자라는 식물들이기 때문에 수경재배도 영양분을 물에 공급해줘야 해요.물에 따사로운햇볕을 1/3 ~ 1/2 정도 섞어 줘보세요. 그리고 물 교체하실 때 뿌리 온도가 갑자기 차가워지지 않도록 상온에 물을 반나절 정도 두신 후 교체해주세요.', '반려식물을 좋아는 뇨자 : @꽃피우는시간 저도 수경식물이있는데오늘 배웠네요.좋은정보 감사합니다.']"
https://band.us/band/86294308/post/114,박소민,46,꽃피우는시간 식물영양제 집에서키우는식물용을 구매했는데요칼라디움의 경우 잎에 물이 직접 닿는걸 싫어한다고 알고 있는데잎에 바로 분무해도 될까요?칼라데아 진저의 경우 잎에 물이 묻으면 탈 수 있다고 하는데이것도 잎에 바로 분무해도 괜찮을지 궁금해요.키우는 환경은 실내이고 식물등 켜두었어요!,2022년 10월 6일,오후 1:13,"['꽃피우는시간 : 칼라디움은 습도가 높은 환경을 좋아하지요~잎에 물 묻어도 괜찮아요. 다만 야외에서 강한 직사광선을 받고 있을 때 물방울이 맺혀 있으면 돋보기처럼 태양광을 모아 잎을 태우는 경우가 간혹 있을 수 있어요.(식물등은 그럴 일 없으니 안전해요!)실내에서 키우는 경우, 그럴 일이 거의 없기 때문에 걱정 하지 마시고 자주 잎에 물을 뿌려주는 게 좋아요.칼라데아 진저도 마찬가지로 습도가 높은 것을 좋아하기 때문에 잎에 자주 뿌려주시면 좋아요.', '박소민 : @꽃피우는시간 아하 식물등 정도의 직사광선?은 괜찮나 보네요..?', '꽃피우는시간 : @박소민 식물등은 강하지 않아 안전해요~ 그리고 쉽게 발생하는 현상은 아니니 걱정하지 마시고 자주 뿌려주세요~ ㅎㅎ', '박소민 : 넵 감사합니다!']"
