,user_name,rating,date,content
52,Google 사용자,4,2019년 4월 17일,편리한 면이 많은 편이죠 배송이 젤로 크죠 배송하고나면 사진까지 찍어서 보내주시는 센스!! 퀵서비스같은 느낌이랄까 ㅎ 그러나 간혹 좋지 않은건 제품들이 하자가 있음 판매처에 연락을 해서 배송을 신청해야하는경우입니다 쿠팡으로 바로 되는것두 있지만 의류 가방 이런쪽은 거의 판매처에 직접해야하는경우가 많아요 그래서 더 오래걸리기도하고 연락이 늦어질때도 있고 그리고 배송료가 두배인경우도 있다는사실!!그래서 대부분 그 제품을 마지못해 쓰는경우도 있죠;;; 의류나 가방 그런 쪽은 정말 신중해서 구매하셔야할듯해요 그외엔 나름 편리하고 특히나 잘아는 제품들 구매는 정말 좋답니다^^싸게 빨리 구입할때도 있다는 점!! 잘알고 잘 선택해서 한다면 좋지만 판매처에도 좋고 신뢰되는 제품이면 좋겠어요 구매하고도 짜증날때도 있어요 두번다시 구매안하고픈 판매처도 또다른 피해 소비자가 없길 바라지만 그전에 쿠팡에서 그회사의 제품을 제대로 알고 광고를 했음좋겠네요 그럼 감사하네요 !!믿고 사는 쿠팡이길바램요
53,gunu lee,1,2020년 11월 15일,요즘 점점 사기치는 느낌이 드는게... 정기배송 -10% 해주던 제품을 정기배송목록에서 제외시키고 정기배송해준다는 상품들은 막상 네이버랑 비교하면 10% 이상 비싸고... 시장점유율 늘리면서 고객에게 돌려준다는 느낌보다는 점유율 올랐고 호구 많으니까 더 이상 싸게 안해준다는 느낌을 받네요. 여긴 한국의 아마존은 결국 안될거 같습니다. 갈수록 네이버의 승리.
54,Google 사용자,4,2019년 3월 30일,잘 애용하고있습니다^^ 골라보기도 편하고 방문한 자취도 바로바로 알아보기 쉬워서 너무 좋은데.. 같은 제품을 색만 다르게 두개 샀는데 후기를 쓸 때면 하나하나 체크 해야되서 귀찮네요. .. 다른곳은 같은구입제품을 여러개 선택하여 한번에 올릴수있게 되 있어 편한데.. 쿠팡후기는 은근 귀찮아요..
55,은아,1,2022년 3월 22일,핸드폰 잠금 해제할때마다 매번 하얀바탕이 뜨고 없어지는 일이 있었습니다. 그런데 어제부터인가 실행하지도 않은 쿠팡어플이 자꾸 실행 되어있어 어플을 삭제하고 다시 다운로드를 해봐도 나아지지 않았습니다. 3월에 어플 업데이트를 하신걸까요 갑자기 왜 이런현상이 일어나는지 계속 현상이 지속된다면 어플 사용을 할 수 없을것 같습니다. 고쳐주세요..
56,Google 사용자,1,2019년 2월 21일,쿠팡 새로나온 업데이트 했는데 너무 짜증이나요. 원치않는 광고성이 떠서 핸드폰 킬때마다 광고 지우고 (3번은 지우고 ) 카톡 보톡후 끝으려해도 광고가 먼저 나와서 황당했고..일반전화끝으려해도 광고가 먼저나와 없앤후 끝으려니 귀찮고 화가납니다. 쿠팡을 자주사용하는데..앱 자체를 사용안할까도 고민중입니다. 업데이트후 너무 불편합니다. 광고성 안받는다고. on 도 눌렀는데..그래도 나오고..참나.. 혹시 어떻게 해야 예전처럼 사용할수있을까요? 아시는분 알려주세요.
57,Google 사용자,3,2019년 5월 15일,"UI/UX 이 정도 매출액 있고 영향력 있는 서비스라고는 생각되지 않을 만큼 직관성, 디자인 하나하나 별로 입니다. 지나치게 많은 정보를 한 화면에 제시하고 막상 유용한 정보는 별로 없구요. 사진 및 아이콘 크기도 제각각에.. 무엇보다 디자인 왜 이렇게 촌스럽나요.. 적자가 크다고 이런 세세한 곳은 투자를 안하나봐요."
58,Google 사용자,4,2020년 2월 24일,와... 다 품절이야...로켓제품이 한개도 없음ㅋㅋㅋ코로나 때문에 지역 손절당한건가 ㅋㅋㅋㅋ그래도 지금까지 문제 없이 잘써왔습니다 시국이 시국이지만 새벽배송을 자주쓰는 입장이라 좀 불편해질것 같은 기분이지만 코로나가 잠잠해질때까지 저가 부지런해지는걸로 ㅎㅎ 모두 코로나 조심하세요~~
59,임서연,3,2021년 2월 16일,"진짜 좋아요. 배송도 괜찮고 편리하지만 검색할때 갑자기 줄여서 일부분만 검색되게 하고 아무리 힘들게 쳐봐도 항상 *남* ""화장"" 이렇게 계속 줄여서 다른 상품이 막 떠요. 근데 또 다른 책이 있는데 막 이상하게 쓰면 검색돼서 뜨거든요? 근데 왜 이렇게까지 힘들게 쳐야하나요? 그냥 물건이 없으면 해당 상품이 없다고 하든지 해주세요ㅠㅠ 원하는걸 검색 못해서 짜증 날때도 많아요."
60,Google 사용자,5,2019년 4월 10일,타사 앱과 비교하면 제품상세설명이 조금? 적지않게 부족하며 검색결과내에서 세부검색할 수 있는 기능이 있었으면 좋겠습니다.검색된 제품수량이 많을때 계속해서 스크롤을 내리면서 보다보면 검색된 수량이 모두 나오지 않고 더이상 진행이 안됩니다 다시말하자면 검색제품을 고가순으로 보다보면 어느정도나오다가 낮은가격의제품을 볼수가없고..같은제품을 저가순으로 보다보면 높은가격의 제품을 볼 수가없어요..한마디로 검색한 제품전체가 보여지지는 않습니다. 배송은 전세계에서 최고라 할 수 있겠습니다..도착예정일 확실하구요..로켓배송은 두말하면 입아프죠..따뜻한 쿠팡으로 번창하세요..
61,Google 사용자,4,2019년 6월 5일,"쇼핑하기엔 아주 좋은것 같습니다. 이 스마트폰을 처음 샀을 때부터 아주 흔하게 사용하던 앱인데.. 이제야 리뷰를 남기게 되네요. 일단 제가 직접 보고 고를 수 있기 때문에 좋고요. 항상 업데이트가 자동으로 되게 설정 버튼이 있어 귀찮게 하지 않아도 되니 좋은 것 같네요 기본으로 많은 브랜드가 있어서 찾는 브랜드는 추가 되 있거나 항상 기본 설정 되있습니다. 쇼핑 앱을 찾으시는 분들에겐 아주 쉽고 편리한 앱입니다. 옷이나 음식 물건을 살 때면 가장 먼저 찾아보게 되는 앱이라고도 할 수 있숩니다. 그만큼 아주 성실하고 좋습니다. 제가 사용하면서 좀 아쉬웠던 점이 있었습니다. 다른 사람과 이메일을 주고 받아서 공유 할 때 약 30분 20분? 정도 걸리던데. 혹시 몰라서 이 리뷰를 남기기 전에 친구의 핸드폰, 1달도 안된 핸드폰 3개랑 1년 2년쯤 된 친구의 핸드폰, 두가지 다 몇 분 정도 걸리나 테스트해 보았습니다. 새 핸드폰과 2년 핸드폰 모두 30분 정도 걸리더군요. 수정부탁드려요."
62,nbing,3,2021년 5월 8일,"쿠팡 앱을 그동안 유용하게 잘 사용해왔습니다. 다른 기능들은 별 불편함 없이 사용해왔는데 리뷰 보기가 불편합니다. 옵션을 선택할 수 있는 상품의 경우, 리뷰도 옵션별로 볼 수 있는 기능이 있었으면 합니다. 그게 아니라면 리뷰 중 키워드 검색 기능이라도 좋을 것 같습니다. 제가 구매하고 싶은 옵션의 후기를 볼려면 한참 스크롤 해서 찾아야 한다는게 불편하네요."
63,Google 사용자,5,2018년 9월 15일,요즘 로켓페이가 있어서 버튼만 누르면 결제가 되니까 너무 간편하고 좋아요! 한번만 등록해놓으면 되니까 너무 편해요~ 그리고 다른 사이트보다 제일 저렴하고 리뷰도 많고 비교하면서 구매할수 있어서 좋습니당 물론 ! 배송이 빠른건 말할 것도 없구요!! 잘 사용하고 있습니다~
64,Peter Park,1,2020년 10월 30일,"쿠팡 애용자로서 우선 별하나인 이유는 폰마다 차이는 있겠지만, 상품 스크롤 할때 원치 않는 포인트에서 클릭으로 인식하여 해당 상품에 진입합니다. 너무 자주요. 타사 앱에선 그런 증상 없습니다. 조절이 필요합니다. 혹세 의도한 건가요? 계속 그런다면 사용을 기피하게 될거 같네요. 수정될까지는 별하나 입니다."
65,Da Hae Jeong,2,2021년 12월 22일,"모바일 앱 오류가 나는거같습니다. 이런건 처음인데 핸드폰을 껐다켜도 같은 상황이 발생합니다. 주문목록에 들어가면 마치 제 로그인 정보가 사라진듯 이름대신 로그인이라고 되어있으며, 로그인을 누르면 정보가 그냥 다 빈칸입니다. 전에 샀던 물품을 재구입하고싶어 구매목록을 눌렀는데 이유도 모르겠고... 앱을 지웠다 다시 설치해야하나 고민중입니다."
66,Google 사용자,5,2019년 5월 4일,"여러곳의 쇼핑몰을 사용해봤지만, 쿠팡만큼 다양하고, 물건에 대한설명이 잘 되있는곳은 흔하지 않은것같습니다. 어떨땐습관적으로 모든검색을 쿠팡으로 하고있는 제 모습을봅니다^^ 가격도 젤 저렴하고, 많은 상품 후기들도 굉장히 도움이 됩니다. 늘 많이 애용하는 앱입니다"
67,Google 사용자,3,2020년 3월 5일,"상품 검색시 상품이 1줄에 1개씩 표시(왼쪽에 사진, 오른쪽에 설명)되어 매번 버튼을 눌러 보기 설정을 바꾸는데 너무 번거롭네요. 원래 1줄에 2개씩 표시가 기본이었는데 어느 샌가 이렇게 바뀌었습니다. 2개씩 표시를 기본으로 어떻게 설정하나요? 삭제 후 재설치해도 그대로네요."
68,Google 사용자,5,2020년 3월 30일,로켓배송 등 배송에 관련된 기능에서는 다른 곳들보다 차별점이 존재합니다. 그리고 많은 회원을 보유하고 있어 상품에 대한 리뷰데이터가 많고 그에대한 상품 신뢰도가 확실한 편입니다. 로켓배송으로 인해 배송비가 없기 때문인지 상품의 가격이 비싸고 가끔 할인하는 것처럼 보이면서 사실은 원가로 파는 사기행각들이 보이긴합니다. 또한 쿠페이 머니의 충전시작단위가 10만원인점은 아쉽네요
69,윤송화,1,2021년 12월 22일,업데이트를 받으래서 받았더니 주문내역이 하나도 안보이고 로그인은 자동으로 풀려있고 결제를 했는데 주문내역 안보여서 결제를 다시 시도했는데 두번 결제된거 취소하려고 웹으로 들어가니 주문서 생성조차도 안됐더라구요 업데이트를 어떻게 한건지.. 제 동생폰(아이폰se2)으로 확인햇는데도 동일한 현상이 발견됐습니다 빠르게 처리 부탁드립니다.
70,미소,3,2020년 9월 17일,"몇 달간 로켓와우회원으로 가입해서 이용했는데요.. 처음엔 유용하게 잘쓰다가 요즘엔 굳이 비용을 지불할 필요를 못느끼겠어서 해지했습니다 품절 상품이 너무 많고, 자주 구매하던 것도 어느새 일반 판매자배송으로 넘어가 있고, 대부분 대량구매유도. 과대포장도 불편하구요.. 로켓배송상품이 시중보다 저렴한 경우가 꽤 있어서 그럴땐 좋지만 원하는 상품을 찾기가 힘들어요ㅠ 품절 상품은 빼고 볼 수 있는 기능도 필요합니다"
71,최규광,1,2021년 11월 7일,"업데이트하면 어차피 광고만 늘어날게 뻔하니까 계속 업데이트 안해오다가 이번에 강제로 업데이트 시키길래 어쩔수 없이 업데이트 했는데 역시 기대를 져버리지 않네. 어차피 앱은 화면쪼가리일 뿐이고 같은 api를 쓸테니 기대도 안했지만, 역시 엄청나게 느려터진 속도는 그대로고..."
72,강선주,3,2020년 7월 16일,"만족했던 것들도 많았지만~ 특히 의류에서는 치수,박음질, 여러가지로 상세하게 정직하게 해줬음 좋겠어요~ 옷받아봄 삐뚤빼뚤 박음질에 사이즈보다 너무 작거나 크게나오고 실패본 옷이 한두벌이 아니예요~ 입지도못하고 짱박아두다 쓰레기통간옷만 수십벌~~ 의류좀 정직하게 팔게해주세요"
73,Google 사용자,5,2018년 10월 30일,많은 쇼핑어플중에 당연 으뜸이 아닌가싶다. 일단 무언가 상품을 찾기가 매우 편하고 배송 관련 부분은 굳이 말을하지 않아도 다들 아는 사실일거라고 믿어의심치 않습니다.편하고 빠르고 친절하고 쿠팡맨들 감사합니다! 지금도 좋지만 항상 서비스를 더욱더 개선하려고 노력해주시는 본사 관리사원분들도 감사합니다! 저는 행뷱한 소비자
74,유진,5,2021년 9월 22일,"상담사 분들이 정~~말 친절하시고, 빠르고 신속한 처리를 해주셔서 안심이 됩니다🙏 쿠팡와우 회원이라 2900원에 다양한 혜택 누리는 것도 정말 좋고, 새벽배송 지연될 때 정확한 사유 설명과 함께 포인트 제공해주며 피드백 하는 것도 굉장히 만족 스럽습니다. 쓰면 쓸수록 유용하고 앞으로도 자주 이용할 것 같습니다. 늘 감사합니다! 쿠팡 흥했으면 좋겠어요🙏"
75,Google 사용자,1,2018년 11월 24일,"2~3주전부터 그러더니,아직도 못고쳐놨네요. 사용하지도 않았는데 계속 어플이 자동으로 실행되네요. 뭐, 쿠팡이든 티몬이든 다 그런거보니까 인터넷 광고랑 연계되서 자동으로 실행돼서 그런거같은데, 덕분에 계속 앱충돌 일으키고 오류 생겨서 또다시 앱 삭제합니다. 오류 수정좀해주세요"
76,민또,1,2020년 7월 1일,새로고침 없음. 장바구니 개별상품 구매 불편. 미리담기 기능 안깔림. 검색시 검색어를 상세하게 필터링할수 없음. 리뷰는 앱을 깔아야만 보임. 링크누르면 앱 설치 유도. 앱을 자주 이용하게 하면서 앱의 편의성이 매우 떨어짐. 쿠팡자체는 가격과 배송시스템 등 만족하는데 이용이 너무 불편.
77,김그맨,1,2021년 3월 9일,"어플 자동 켜짐때문에 미치겠음 원래는 안그랬는데 언젠가부터 갑자기.. 두세달 넘은 듯? 하루에도 대여섯번정도 매일 매일 같은 현상 겪고 있음 쿠팡 어플만... 예전과 똑같이 혜택, 알림 전부 다 off 상태이고, 삭제 후 재설치해도 마찬가지.. 광고 클릭하면 적립되는 앱테크 이딴 것도 안 깔았는데 왜 자꾸 이러는지 의문.. 쿠팡 자주 사용하는지라 삭제하고 필요할 때만 설치하는 것도 그렇고. 검색신공 펼쳐봐도 똑같.. 리뷰에 같은 현상이 이렇게나 많은데 해결 좀 해주세요.... 노트10인데... 폰 문제인지 에휴ㅠㅠ 아이폰도 설치해놨는데 그 폰은 멀쩡"
78,Google 사용자,3,2019년 9월 23일,빠른배송과 없는거 없이 웬만한건 다 있다는 점이 자주애용하게 하는 사이트~ 그러나 가장 기분 나쁘기도한 사이트~ 집에 사람이 있는데도 문앞에 놓고 벨도 안누르고 인증샷만 찍어 전송하는 시스템이 웃기지도 않음 한번은 현관문을 열고 쓰레기버리러 나가려다 인증샷 찍던 배송기사와 마주쳤다 아주 뻘쭘해 하던 기사~ 사진 찍고 문자 날릴 시간에 벨 누르고 물건 놓고 가는게 더 빠른 일처리 아닌가요? 게다가 요즘 몇번은 주소도 잘못 알고 엉뚱한곳에 놓고 가더군요 다행히 아는집이라 받을 수 있었지만 이런식이면 분실이 많이 될듯~~
79,hoo yoo,2,2020년 11월 16일,중국산 제품 너무 많고 품질 보증 a/s 몇번 사용하고 나면 1회성으로 전략하고 있다. A/S 비용 너무 비싸서 가전제품은 구매하기가 좀 어렵다. 옷은 디자인 및 원단 품질에서 80% 1회성으로 구입하기가 좀 어렵다. 최고 상품과 최고의 품질 가성비 좋은 제품을 구입하고 싶어요. 제품을 구입했는데 오지않아서 상담원에게 물어보면 그제품이 품절이라고 환불 했준다고 했다. 소형미싱. 마스크 돈은 미리받고 환불처리하는 것은 잘 못된 전자상거래 라고 생각합니다. 앞으로 좋은 쿠팡이 되기를 바랍니다.
80,이상국,4,2021년 9월 18일,신속 정확한 배송 맘에 듭니다^^다만 상품을 구매할 때 구매를 했는데 주문한 이후에 그 상품이 품절되었다는 연락이 오는 경우가 가끔씩은 있더군요. 그래도 환불처리를 해주기에 별 문제는 없지만 구매자가 헷갈리지 않도록 상품이 재고가 떨어지면 품절표시를 바로바로 해주었으면 좋겠어요. 그 점만 빼면 전 쿠팡 맘에 듭니다^^
81,Google 사용자,4,2019년 7월 25일,간편하고 좋은데요 비번까먹어서 비번찾기 하는데 폰이랑 컴퓨터로 했는데 안되어서 짜증났어요.. 비번찾기 할 때 이메일로 인증? 본인휴대폰으로 인증? 인가 그거 두개 있어서 둘중 하나 누르는 거였는데 그 단계에서 컴퓨터에서는 클릭이 안되고 휴대폰은 바꾼지 이틀된 최신폰이었는데도 터치 아무리 해도 안되고 짜증났네요 고객센터에 글 남기려니가는 그것도 로그인하래.. ㅋㅋㅋㅋㅋ 비번찾기가 안되는데 말도 못해... 이상한 거는 결국 또 다른 컴퓨터로 그 단계까지 갔는데 안되던게 하니까 되어가지고 비번 다시 설정했네요
82,Google 사용자,5,2019년 1월 1일,제가 기게치라 다른 쇼핑 사이트는 사용하기가 좀 어려운 부분이 있었는데...쿠팡은 사용하기가 굉장히 쉽고 편리하고...또 로켓배송이란 제도가 있어 아주 좋습니다^^ 다만 예전엔 얼마 이상 얼마 이상 일때마다 쓸수 있는 쿠폰이 있어 참 좋았는데...지금 쿠폰 제도를 더 좋다 하시는분들도 계시겠지만 전 그게 사라져서 안타깝네요^^;;ㅜㅜ
83,Google 사용자,4,2019년 4월 15일,"매번 사진찍어서 배송완료되었다고 해주셔서 감사합니다. 하지만 아쉬운점이 한가지 존재하네요. 배송완료되었다는 기쁜소식을 주시는 반면, 제가 원하는 배송위치가 아닌 다른 곳에 전해지는 점입니다. 집 문앞에 두고 가시는경우가 있는데 경비원의 부재로인해서 생기는 점이라면 1분 1초가 아깝고 바쁘신 배달원분들이라 이해할 수 있지만 경비원이 없지만 경비실 문이 열려있을때 서슴없이 경비실 안으로 들어가 물품을 올려놓고 간 경우가 있었습니다. 이 점에서는 조금 이해하기 어렵습니다. 앞으로는 이러한 부분 조금 신경써주시면 좋겠습니다."
84,Google 사용자,1,2019년 1월 28일,쿠팡 시스템 자체가 구림. 수많은 웹사이트보다 못한 서비스. 출고가 미뤄져도 연락한통없고 반품수거도 연락없이옴 문앞에도착 해서 온다음 고객님 수거하러왔습니다 지정시간 수거도 안됨. 로켓배송보다 홈플러스 이마트 배송이 훨씬 난듯. 맴버쉽 서비스 하기전에 시스템 정리가 필요함.
85,Google 사용자,4,2019년 8월 30일,제가 찾고 있는 것을 빨리 찾을 수 있어서 좋아요. 근데 상품마다 상품에 대한 궁금점을 물어볼 수 있는 곳이 있으면 좋겠어요. 주문을 하려고 하는데 수량이 1개인건 7만원 후반이고 수량이 60개인건 4만원 중반이네요. 이런게 궁금하고 상품사진은 실제로 배송이 오는 사진으로 되있으면 좋겠어요. 지금까지 제가 쿠팡에게 원하는 점 이었습니다. ( 제가 예를 든 상품은 지구젤리 입니다. )
86,forty eight,1,2021년 4월 24일,최근에 핸드폰을 켜면 실행시키지도 않은 쿠팡이 항상 켜져있네요. 처음엔 잘못 눌렀나했지만 항상 쿠팡앱만 켜지는것 보고 팝업광고 의심이 들더라구요. 설정에 해제하는게 있는가해서 봤는데 그런것도 못찾았네요. 심각한 개인정보 침해아닌가 합니다. 하루 빨리 개선하세요. 잘 쓰고 있다가 처음으로 리뷰달면서 불법광고로 별 1개만 남깁니다.
87,Google 사용자,2,2018년 10월 11일,쿠팡 어플 좋았어요 그런데 요즘들어 어플을 키지도 않았는데 저절로 창이뜨더군요 필요할때만 보고싶은데 상위 알림으로 뜨는것도아니고 바탕화면처럼 어플실행되는점이 싫습니다 휴대폰열고 일도 해야하는데 자구 걸리적 거려요.. 해결이 안된다면 어플을 지울 수 밖에 없습니다 아님 설정같은걸로 키고 끌 수 있는 기능이 있나요? 이렇게 창이 뜬다고...쿠팡제품이용하지않아요..필요해야 이용하져...
88,가나다,3,2020년 5월 8일,"와우클럽은 만족스럽게 사용 중인데 쿠팡 앱에 대한 불만이 두 가지 있어서 불만 하나당 별 한 개씩 뺐습니다. 먼저 배송완료 알림이 안 뜹니다! 로켓프레시는 냉장, 냉동 제품이 많아서 빨리 냉장고에 넣어야 하는데 알림을 켜놨음에도 배송완료 알림이 상단바나 여타 알림으로 뜨지 않아서 언제 온 지도 모르고 아침에 나가보거나 앱 사용 중 배송 평가해달라는 알림을 보고 배송완료 사실을 알게 됩니다. 그리고 상품 검색 시 정렬을 가격순으로 바꾸면 관련성이 높은 제품을 우선 정렬했다면서 상품 목록이 1/10 이하로 줄어듭니다. 우선 정렬의 정확도가 높다면 오히려 유용한 기능이겠지만 대체로 사려던 상품이 같이 걸러져서 곤란해요."
89,Google 사용자,5,2019년 7월 7일,아이를 키우는 사람으로서 급한음식&급한물건&급한아기용품등 필요할때 바로주문하면 다음날이면 도착하는 로켓배송! 다른 일반 물건을 시켜도 빠른배송 정말 좋아요~그리고 택배가 안전하게 왔는지 안왔는지 외출시에 궁금할수 있는데 항상 배송된 사진을 받아볼수 있어서 든든하고 편안한거같아 정말 마음에 드는앱이에요!
90,다랑김선생 (tunalover),2,2021년 2월 21일,To. 쿠팡앱 검색 담당자분께. 검색결과 페이지에서 필터 적용하여 보였던 제품을 단지 정렬만 낮은가격순으로 바꾸면 검색결과에 노출이 안됩니다. 관련성 높은제품 우선 정렬한다는 문구가 보이기는하는데 낮은가격순 니즈가 있는 사용자는 전체리스트 중에서 가장 낮은가격 제품을 하나씩 찾아보고싶기 때문에 저기능을 사용합니다.ㄴㅔ이버쇼핑은 그기능이 온오프가 되는데 쿠팡은 진정한 낮은가격순을 볼수가없네요.
91,n a,2,2020년 8월 27일,검색필터에 품절 제외 버튼은 언제쯤 만들어주나요? 페이지 한쪽이 거의다 품절인 경우가 가끔 있는데 물건찾기 바쁜데 당장 살수도 없는 물건을 굳이 보여줄 필요가 있는건가요? 구매 가능한 물건찾으려고 불편하게 다음페이지로 넘겨야하네요.
92,Google 사용자,1,2019년 9월 11일,쿠팡설치안하고 모바일웹에서 쓸수있었으면 좋겠는데 모바일웹에서는 뭐든 누르면 앱설치하라고 계속 연결팝업만 띄워줌^^;;;; 쿠팡 자주쓰는편은 아니라서 앱설치까지는 안하고 싶은데 모바일웹으로는 절대 상품후기나 이런거 못보게 막아놈 모바일웹에서도 모든정보를 제공하고 앱설치는 선택사항으로 해줘야지않나 싶다 앱설치수 늘리려는 기획은 좋으나 기본적인 정보제공은 동일하게 했으면 좋겠다
93,Hyemi Hyun,1,2021년 1월 19일,"불편합니다. 광고팝업을 왜 자꾸 품절상품을 팝업으로 띄워주나요? 상식적으로 품절은 아닌 상품을 띄워야 할 것 아닙니까? 이 점이 불편하여 상담원에게 '품절상품이거나 이미 산 상품이거나 이미 정기배송 받고있는 상품이거나 이미 봤던 상품은 제외하고 광고팝업 띄워지도록 할 수 있나요?'라고 질문했으나 상담원분도 어떤 광고를 말하시는건지 알려달라며, 잘 모르시는 것 같더군요. 상담원분들이 이렇게 질문의 요지도 잘 파악치 못하시는걸로 보여, 교육이 잘 선행되어야하지 않나 싶습니다. 이번 뿐만 아니고 상담할때마다 느꼈거든요. 또한 문자주신 링크로 해당 광고 찍어서 보내달라 하셨기에 3번 정도 보냈으나 오랫동안 다시 전화도 오지 않았습니다"
94,Haejin Yang,4,2021년 9월 22일,쿠팡만 써요. 빠른 배송.. 그리고 와우회원 시 제공되는 서비스들이 좋아요. 그런데 간혹.. 물건이 안와서 보면 공지도 없이 오후배송으로 바뀌어 있거나 하는 식으로 변경되어 있는 경우가 있어요. 빠른배송 서비스로 승부를 보는 곳인 만큼 제시간에 배송 실패 시 보상제가 있다면 더 나을 것 같습니다. 최소한 늦으면 늦는다고 공지를 미리 제대로 주셔야 맞는 것 같아요.
95,Google 사용자,4,2018년 11월 24일,"서비스는 점점 후져지고 있지만 예를들어 도착예상시간 문자도 없어지고, 걸핏하면 배송지연... 도착시간대도 들쭉날쭉 포장도 심한 과대포장 또는 파손 등 전문스럽지않은, 무엇보다 상담전화 채팅 불편하고... 그래도 뭐하나 사러 이곳저곳 기웃거릴 필요없어 그거 하나 편이래서 이용합니다"
96,어두운 조명,3,2021년 9월 22일,배송면에선 넘 좋은데 검색할때 넘 불편해요. 전에는 판매량순으로 해도 검색어 관련 제품들 위주로 나왔는데 언제부턴가 다른 관련없는 제품들이 대부분이에요;; 카테고리에서 분류해도 관련없는거 나오거나 관련있는게 거의 안나오거나 해서 불편해요. 전에는 안그랬는데 최근들어 계속 그래요. 그리고 분명 임시품절인 상품들이 검색해도 안뜨는경우가 종종 있어요.
97,Google 사용자,5,2018년 12월 30일,난진짜 쿠팡앱없었으면우째살앗으꼬..ㅋㅋㅋㅋ 다른앱보다 편하고 빠르고..진짜너무좋음 단지 아쉬운점은 쓸데없이 판매도안하고 물건 있지도않은거 올려놓고 결제하게만들면 며칠뒤 반품처리하라고해서 다시취소하게만드는 그런 물건들..업체들.. 너무싫어요 물건이없거나 단종됫으면 미리없다고하지.. 그래도 쿠팡앱 너무좋음
98,min,4,2020년 10월 24일,정말 쿠팡 가격도 싸고 배송도 빠르고 다 좋은데요.... 필터에 품절품목은 제외하고 볼 수 있는 버튼도 좀 만들어주세요 낮은가격순으로 보면 품절된 상품이 너무 많은 경우가 있어서 스크롤 엄청 내려야하고 불편해요
99,Google 사용자,5,2019년 3월 13일,"로켓배송, 정기배송 너무 편리하게 잘 이용하고 있어요^^ 왠만하면 가격이 조금 더 비싼 경우가 있더라도 로켓배송 이용합니다~ 몇백원, 몇천원 싸게 사는것 보다 빠르고 안전하게 오는게 더 좋네용~ 다만 가끔씩 물건대비 박스가 엄청 클때가 있어요ㅋㅋㅋ 저희집 고양티님들은 좋아라 합니다^^"
100,Google 사용자,4,2018년 10월 2일,검색이 빠르고 다양한 물건을 특가에 구입할 수 있어서 정말 좋습니다. 다만 배송상품의 과대포장이 단점이라면 단점입니다. 환경을 생각한다면 제품 사이즈에 맞는 박스에 물건을 보내주시면 좋을 것 같습니다.
101,Google 사용자,5,2019년 5월 26일,주 이용자 인데.. 너무 좋아요. 특별히 불편한 건 없지만 할인 상품이 정해져 있어서요.. 조금 식상해요. 꼭 구입 목적이 아니더라도~가끔씩 바꿔 주세요^^ 배송 빨라서 완전완전 좋아요! 박스만 살짝 줄여 주시면 감사해요~♡ 박스 인간적으로 너무 큰거올때 많아요~ 나날이 번창 하시고~ 쿠팡맨 님들께 항상 감사드려요^^
102,윤선영,5,2020년 5월 19일,"장바구니에 바로 직전에 담은 물건이 선택되서 결제되는거나, 나에게 필요한 상품을 추천해 주는건 좋은데요. 로켓프레시 주문하고 추가로 더 살게 있을 때 취소하고 다시 담는건 좀 번거로워요. 이마트 쓱처럼 주문더하기가 있으면 좋겠어요!"
103,124 421,1,2020년 11월 26일,쓰레기 어플. 개인정보 빼가는건 물론 잠금 해제시 누르지도 않았는데 메모리에 상주하며 자동으로 실행되고 상품 찾을때 누르지도 않은 광고상품에 들어가지는 등 사용자가 불편할만한 상황을 일부러 만들어놨네요. 필요하면 내가 찾아서 구매하는거지 광고한다고 사는게 아닌데.. 이렇게 해놓으면 잘 쓰던사람이 오히려 나가떨어지지 않을지 다시한번 생각해보세요.
104,Google 사용자,5,2019년 9월 1일,와 너무 간편하구 편해요ㅠ 택배도 진짜 빨리오구 넘 좋아요ㅠ 쿨매트 신청했는데 목욜날 온다구 했었거든요ㅠ 그런데 수욜에 와서 깜짝 놀랐던 기억이 있어요ㅎ 물론 보내주는 도매상 택배업체에 따라 다르겠지만 개인적으로 쓰기도 편리하고 앱 이용하는 것도 쉬워서 애용하고 있어요^^
105,Google 사용자,4,2018년 12월 3일,쿠팡로켓배송이 생겨서 다른곳에서도 주문해도 배송 빨라지고 너무 좋음^^ 그런데 상품설명이 타사에 비해 부족한 것들이 많아서 아쉬움 ㅠ 쿠폰지급도 많아졌으면 좋겠음. 통장으로 바로 결재 하면 2%적립되는데 이게 은근히 적립폭이 커서 좋음^^
106,ayoung jung,1,2022년 1월 19일,1. 찜한상품 폴더 구분가능했으면 좋겠습니다 2. 가격 필터넣을때 금액직접 입력가능하면 좋겠습니다(쉬운기능인데 왜 업데이트가 안되는지...) 3. 특정상품 추천에 안뜨도록 설정가능하면 좋겠습니다. 4.프레시백 빨리빨리 수거되었으면 좋겠습니다 .
107,JI YONG CHOI,1,2021년 12월 22일,마이쿠팡 접속 오류 납니다. 결제문자는 왔는데 결제내역은 확인도 안되는데 결제수단이나 와우멤버십 정보는 확인이 되네요. DB가 꼬이거나 어택받은거 아닌가요? 어제도 11시쯤 문제 생겼다더니 제가 문제 확인한건 11시 20분경입니다. DB백업 타이밍 등 오류가 있을거 같은데 빨리 확인해보시길..
